Student_Label,Section,Exam,IGV,IL,SER,n_unanswered,n_questions,blank_ratio,duration_sec,start_min,score_pct,Label,BFD,is_disrupted,RIF
Student_GS,Section_103,Midterm1,0.9629629629629629,56.0,0.9259259259259259,1,27,0.037037037037037035,2017,56,,Normal,0.0,False,0
Student_GT,Section_101,Midterm1,0.0,5.0,0.9259259259259259,2,27,0.07407407407407407,1172,5,85.2,Normal,0.0,False,0
Student_GU,Section_202,Midterm1,0.0,7.0,0.9259259259259259,2,27,0.07407407407407407,1376,7,62.96000000000001,Normal,0.124230003222547,False,0
Student_GV,Section_103,Midterm1,0.9629629629629629,9.0,0.9259259259259259,1,27,0.037037037037037035,1176,9,,Normal,0.0,False,0
Student_GW,Section_102,Midterm1,0.0,22.0,0.9259259259259259,2,27,0.07407407407407407,419,22,51.84000000000001,Normal,0.0,False,0
Student_GX,Section_101,Midterm1,0.9629629629629629,39.0,0.9259259259259259,1,27,0.037037037037037035,310,39,,P2,0.0,True,1
Student_GY,Section_201,Mid2_Theory,0.0,0.0,1.0,0,15,0.0,779,0,93.33333333333333,Normal,0.31368231500213994,False,0
Student_GZ,Section_103,Mid2_Theory,0.0,0.0,1.0,0,15,0.0,406,0,73.33333333333333,Normal,0.33326889476024446,False,0
Student_B,Section_102,Mid2_Theory,0.0,0.0,1.0,0,15,0.0,892,0,86.66666666666667,Normal,0.16482441716866691,False,0
Student_Z,Section_101,Mid2_Theory,0.9333333333333333,0.0,0.9333333333333333,1,15,0.06666666666666667,1201,0,93.33333333333333,P4,0.3497783243039056,False,2
Student_CG,Section_101,Mid2_Theory,0.0,0.0,1.0,0,15,0.0,652,0,73.33333333333333,P4,0.17263256940590274,False,2
Student_G,Section_101,Mid2_Theory,0.0,0.0,1.0,0,15,0.0,1154,0,93.33333333333333,Normal,0.1308254413902173,False,1
Student_CZ,Section_102,Mid2_Theory,0.0,0.0,1.0,0,15,0.0,188,0,73.33333333333333,Normal,0.17264556688663907,False,0
Student_BR,Section_102,Mid2_Theory,0.0,0.0,1.0,0,15,0.0,718,0,66.66666666666666,Normal,0.17814729606350485,False,1
Student_GN,Section_101,Mid2_Theory,0.0,0.0,1.0,0,15,0.0,484,0,86.66666666666667,Normal,0.38807759966703664,False,1
Student_BN,Section_102,Mid2_Theory,0.0,0.0,1.0,0,15,0.0,456,0,73.33333333333333,Normal,0.1805111049455491,False,1
Student_CK,Section_201,Mid2_Theory,0.0,0.0,1.0,0,15,0.0,799,0,73.33333333333333,Normal,0.16480344488700802,False,0
Student_CD,Section_201,Mid2_Theory,0.0,0.0,1.0,0,15,0.0,703,0,93.33333333333333,Normal,0.3577636275876716,False,0
Student_EH,Section_201,Mid2_Theory,0.0,0.0,1.0,0,15,0.0,1153,0,86.66666666666667,Normal,0.17660982544515377,False,1
Student_GB,Section_201,Mid2_Theory,0.0,0.0,1.0,0,15,0.0,760,0,86.66666666666667,Normal,0.2559585342690587,False,1
Student_AO,Section_101,Mid2_Theory,0.0,0.0,1.0,0,15,0.0,771,0,86.66666666666667,Normal,0.16876010507220182,False,0
Student_FW,Section_202,Mid2_Theory,0.0,0.0,1.0,0,15,0.0,466,0,73.33333333333333,P4,0.21573759050950594,False,2
Student_BU,Section_201,Mid2_Theory,0.0,0.0,1.0,0,15,0.0,1015,0,73.33333333333333,Normal,0.17263256940590274,False,0
Student_AP,Section_101,Mid2_Theory,0.0,0.0,1.0,0,15,0.0,1074,0,80.0,Normal,0.16173792157240807,False,1
Student_BF,Section_201,Mid2_Theory,0.0,0.0,1.0,0,15,0.0,470,0,73.33333333333333,P4,0.24188724867738146,False,2
Student_BI,Section_102,Mid2_Theory,0.0,0.0,1.0,0,15,0.0,701,0,73.33333333333333,Normal,0.30929886121311784,False,1
Student_HA,Section_202,Mid2_Theory,0.0,0.0,1.0,0,15,0.0,768,0,80.0,Normal,0.24514061332806963,False,0
Student_M,Section_102,Mid2_Theory,0.0,0.0,1.0,0,15,0.0,181,0,73.33333333333333,Normal,0.16088921519306312,False,1
Student_GH,Section_202,Mid2_Theory,0.0,0.0,1.0,0,15,0.0,856,0,93.33333333333333,Normal,0.2588168473325421,False,0
Student_AX,Section_201,Mid2_Theory,0.0,0.0,1.0,0,15,0.0,858,0,73.33333333333333,Normal,0.16871790143522541,False,0
Student_BT,Section_201,Mid2_Theory,0.0,0.0,1.0,0,15,0.0,799,0,46.666666666666664,Normal,0.17650964621546592,False,1
Student_DL,Section_102,Mid2_Theory,0.0,1.0,1.0,0,15,0.0,798,1,80.0,Normal,0.15306150598291277,False,1
Student_W,Section_102,Mid2_Theory,0.0,1.0,1.0,0,15,0.0,765,1,86.66666666666667,Normal,0.15697522932345243,False,0
Student_CA,Section_101,Mid2_Theory,0.0,2.0,1.0,0,15,0.0,1136,2,60.0,Normal,0.22077189272207504,False,1
Student_CH,Section_202,Mid2_Theory,0.0,2.0,1.0,0,15,0.0,853,2,86.66666666666667,Normal,0.14523493178178182,False,0
Student_HB,Section_101,Mid2_Theory,0.0,2.0,1.0,0,15,0.0,743,2,86.66666666666667,Normal,0.18641565750664812,False,0
Student_HC,Section_102,Mid2_Theory,0.0,2.0,1.0,0,15,0.0,726,2,73.33333333333333,Normal,0.225562051848383,False,0
Student_P,Section_101,Mid2_Theory,0.0,3.0,1.0,0,15,0.0,1202,3,86.66666666666667,Normal,0.2587893306608336,False,0
Student_BG,Section_201,Mid2_Theory,0.0,3.0,1.0,0,15,0.0,512,3,86.66666666666667,Normal,0.12567485347154117,False,0
Student_CQ,Section_103,Mid2_Theory,0.0,3.0,1.0,0,15,0.0,1174,3,73.33333333333333,Normal,0.12959519692939997,False,1
Student_FR,Section_101,Mid2_Theory,0.0,3.0,1.0,0,15,0.0,349,3,86.66666666666667,P4,0.15697522932345243,False,2
Student_GI,Section_102,Mid2_Theory,0.0,4.0,1.0,0,15,0.0,423,4,86.66666666666667,Normal,0.22745400625939852,False,1
Student_HD,Section_201,Mid2_Theory,0.0,4.0,1.0,0,15,0.0,952,4,86.66666666666667,P4,0.23544069662844896,False,2
Student_FK,Section_201,Mid2_Theory,0.0,4.0,1.0,0,15,0.0,661,4,73.33333333333333,Normal,0.14133085053458083,False,1
Student_HE,Section_101,Mid2_Theory,0.0,4.0,0.8,3,15,0.2,1200,4,53.333333333333336,Normal,0.0,False,0
Student_CS,Section_202,Mid2_Theory,0.0,5.0,1.0,0,15,0.0,1008,5,80.0,Normal,0.12958601098966807,False,1
Student_DD,Section_202,Mid2_Theory,0.0,5.0,1.0,0,15,0.0,472,5,80.0,Normal,0.17993397859024737,False,0
Student_HF,Section_101,Mid2_Theory,0.0,6.0,1.0,0,15,0.0,968,6,53.333333333333336,Normal,0.15707103524259983,False,1
Student_HG,Section_201,Mid2_Theory,0.0,6.0,1.0,0,15,0.0,826,6,80.0,Normal,0.18641565750664812,False,1
Student_GJ,Section_201,Mid2_Theory,0.0,7.0,1.0,0,15,0.0,580,7,93.33333333333333,Normal,0.17654743473513637,False,1
Student_EU,Section_101,Mid2_Theory,0.0,9.0,1.0,0,15,0.0,1040,9,86.66666666666667,Normal,0.12567485347154117,False,0
Student_CI,Section_101,Mid2_Theory,0.0,13.0,1.0,0,15,0.0,960,13,80.0,Normal,0.02705296848274211,False,0
Student_GU,Section_202,Mid2_Theory,0.0,13.0,1.0,0,15,0.0,286,13,93.33333333333333,Normal,0.009585679513084908,False,0
Student_GR,Section_102,Mid2_Theory,0.0,14.0,1.0,0,15,0.0,490,14,60.0,Normal,0.35029233657299164,False,0
Student_EV,Section_201,Mid2_Theory,0.0,15.0,1.0,0,15,0.0,564,15,80.0,Normal,0.016107270204625112,False,1
Student_DK,Section_102,Mid2_Theory,0.0,15.0,1.0,0,15,0.0,800,15,66.66666666666666,P4,0.016130797664191236,False,2
Student_HH,Section_103,Mid2_Theory,0.0,16.0,1.0,0,15,0.0,469,16,93.33333333333333,Normal,0.2746489689691395,False,0
Student_CW,Section_101,Mid2_Theory,0.0,17.0,1.0,0,15,0.0,777,17,73.33333333333333,Normal,0.05548792429972289,False,0
Student_EL,Section_102,Mid2_Theory,0.0,19.0,1.0,0,15,0.0,384,19,93.33333333333333,Normal,0.12430347420624838,False,0
Student_HI,Section_201,Mid2_Theory,0.0,23.0,1.0,0,15,0.0,391,23,80.0,Normal,0.08701849197079795,False,0
Student_FL,Section_103,Mid2_Theory,0.0,27.0,0.6666666666666666,5,15,0.3333333333333333,158,27,60.0,Normal,0.09801402645648805,False,1
Student_GM,Section_102,Mid2_Theory,0.0,27.0,0.3333333333333333,10,15,0.6666666666666666,137,27,20.0,P3,0.2547829068295038,True,1
Student_FP,Section_102,Mid2_Theory,0.0,49.0,1.0,0,15,0.0,442,49,73.33333333333333,P2,0.49779407359105154,True,1
Student_DG,Section_101,Mid2_Theory,0.0,9.0,1.0,0,15,0.0,691,9,93.33333333333333,Normal,0.0288605242078519,False,0
Student_GY,Section_201,Mid2_Prac,0.0,20.0,0.0,0,1,0.0,3337,20,,Normal,0.07899230378338419,False,0
Student_GU,Section_202,Mid2_Prac,0.0,20.0,0.0,0,1,0.0,3660,20,,Normal,0.13124149259521306,False,0
Student_B,Section_102,Mid2_Prac,0.0,20.0,0.0,0,1,0.0,3960,20,,Normal,0.2406247018098245,False,0
Student_CK,Section_201,Mid2_Prac,0.0,20.0,0.0,0,1,0.0,3012,20,,Normal,0.2275977700278608,False,0
Student_G,Section_101,Mid2_Prac,0.0,20.0,0.0,1,1,1.0,4200,20,0.0,P1,0.261577058509863,True,1
Student_AX,Section_201,Mid2_Prac,0.0,20.0,0.0,0,1,0.0,2400,20,,Normal,0.22368371878644455,False,0
Student_CZ,Section_102,Mid2_Prac,0.0,20.0,0.0,0,1,0.0,1592,20,,Normal,0.219767115759876,False,0
Student_FW,Section_202,Mid2_Prac,0.0,20.0,0.0,1,1,1.0,4200,20,0.0,P1,0.17677290366183362,True,2
Student_HA,Section_202,Mid2_Prac,0.0,20.0,0.0,0,1,0.0,3500,20,,Normal,0.1472930724196574,False,0
Student_GB,Section_201,Mid2_Prac,0.0,20.0,0.0,0,1,0.0,3032,20,,Normal,0.13938376118863544,False,1
Student_GN,Section_101,Mid2_Prac,0.0,20.0,0.0,1,1,1.0,4200,20,0.0,P1,0.012118272607001393,True,1
Student_AP,Section_101,Mid2_Prac,0.0,20.0,0.0,1,1,1.0,4200,20,0.0,P1,0.23210260325811846,True,1
Student_EH,Section_201,Mid2_Prac,0.0,20.0,0.0,0,1,0.0,2809,20,,Normal,0.21579299537404037,False,1
Student_BI,Section_102,Mid2_Prac,0.0,20.0,0.0,1,1,1.0,4200,20,0.0,P1,0.3555902891108671,True,1
Student_W,Section_102,Mid2_Prac,0.0,20.0,0.0,0,1,0.0,3495,20,,Normal,0.21585616766212087,False,0
Student_HB,Section_101,Mid2_Prac,0.0,20.0,0.0,0,1,0.0,3397,20,,Normal,0.16685034180974517,False,0
Student_BN,Section_102,Mid2_Prac,0.0,20.0,0.0,1,1,1.0,4200,20,0.0,P1,0.2118901434261532,True,1
Student_M,Section_102,Mid2_Prac,0.0,20.0,0.0,1,1,1.0,4200,20,0.0,P1,0.23151199262688937,True,1
Student_BF,Section_201,Mid2_Prac,0.0,21.0,0.0,0,1,0.0,3780,21,,P4,0.17009698162201412,False,2
Student_DL,Section_102,Mid2_Prac,0.0,21.0,0.0,1,1,1.0,4200,21,0.0,P1,0.2393409182684747,True,1
Student_BU,Section_201,Mid2_Prac,0.0,21.0,0.0,0,1,0.0,3660,21,,Normal,0.2393409182684747,False,0
Student_BG,Section_201,Mid2_Prac,0.0,21.0,0.0,0,1,0.0,2700,21,,Normal,0.2275977700278608,False,0
Student_FK,Section_201,Mid2_Prac,0.0,21.0,0.0,1,1,1.0,4200,21,0.0,P1,0.192370354301468,True,1
Student_FR,Section_101,Mid2_Prac,0.0,21.0,0.0,1,1,1.0,4200,21,0.0,P1,0.19629101910828547,True,2
Student_GH,Section_202,Mid2_Prac,0.0,22.0,0.0,0,1,0.0,3660,22,,Normal,0.17286314464674793,False,0
Student_AO,Section_101,Mid2_Prac,0.0,22.0,0.0,0,1,0.0,3840,22,,Normal,0.26285811709921963,False,0
Student_CG,Section_101,Mid2_Prac,0.0,22.0,0.0,1,1,1.0,4200,22,0.0,P1,0.25891569597474534,True,2
Student_HF,Section_101,Mid2_Prac,0.0,23.0,0.0,0,1,0.0,3900,23,,Normal,0.17663262496659213,False,1
Student_CQ,Section_103,Mid2_Prac,0.0,24.0,0.0,1,1,1.0,4200,24,0.0,P1,0.2824033810491329,True,1
Student_CH,Section_202,Mid2_Prac,0.0,24.0,0.0,0,1,0.0,3660,24,,Normal,0.28632516554086934,False,0
Student_Z,Section_101,Mid2_Prac,0.0,24.0,0.0,0,1,0.0,4200,24,,P4,0.12135780792744626,False,2
Student_DD,Section_202,Mid2_Prac,0.0,24.0,0.0,0,1,0.0,3660,24,,Normal,0.19295229247966367,False,0
Student_GR,Section_102,Mid2_Prac,0.0,25.0,0.0,0,1,0.0,4200,25,,Normal,0.1768021404731676,False,0
Student_BR,Section_102,Mid2_Prac,0.0,25.0,0.0,0,1,0.0,2299,25,,Normal,0.31450631652280897,False,1
Student_GJ,Section_201,Mid2_Prac,0.0,26.0,0.0,1,1,1.0,4200,26,0.0,P1,0.19629101910828547,True,1
Student_EV,Section_201,Mid2_Prac,0.0,26.0,0.0,1,1,1.0,4380,26,0.0,P1,0.20297552654140652,True,1
Student_BT,Section_201,Mid2_Prac,0.0,27.0,0.0,1,1,1.0,4200,27,0.0,P1,0.3529362238976281,True,1
Student_HC,Section_102,Mid2_Prac,0.0,28.0,0.0,0,1,0.0,3283,28,,Normal,0.2843047708141451,False,0
Student_HH,Section_103,Mid2_Prac,0.0,28.0,0.0,0,1,0.0,3465,28,,Normal,0.03973175096739339,False,0
Student_CI,Section_101,Mid2_Prac,0.0,29.0,0.0,0,1,0.0,4200,29,,Normal,0.2876770088545262,False,0
Student_GI,Section_102,Mid2_Prac,0.0,30.0,0.0,1,1,1.0,4140,30,0.0,P1,0.2824092376269656,True,1
Student_CW,Section_101,Mid2_Prac,0.0,31.0,0.0,0,1,0.0,4200,31,,Normal,0.3294003560451438,False,0
Student_FL,Section_103,Mid2_Prac,0.0,31.0,0.0,1,1,1.0,4200,31,0.0,P1,0.17666674138607344,True,1
Student_BA,Section_102,Mid2_Prac,0.0,31.0,0.0,0,1,0.0,263,31,,P2,0.10818787135938795,True,1
Student_CD,Section_201,Mid2_Prac,0.0,31.0,0.0,0,1,0.0,2949,31,,Normal,0.25002171352700153,False,0
Student_DK,Section_102,Mid2_Prac,0.0,32.0,0.0,1,1,1.0,4200,32,0.0,P1,0.3449888943089833,True,2
Student_CS,Section_202,Mid2_Prac,0.0,32.0,0.0,0,1,0.0,3246,32,,Normal,0.39991424430205885,False,1
Student_HG,Section_201,Mid2_Prac,0.0,34.0,0.0,0,1,0.0,1544,34,,Normal,0.3626505874614517,False,1
Student_FM,Section_101,Mid2_Prac,0.0,35.0,0.0,0,1,0.0,3780,35,,Normal,0.3773328678563009,False,0
Student_HJ,Section_101,Mid2_Prac,0.0,35.0,0.0,0,1,0.0,1076,35,,Normal,0.0,False,0
Student_HD,Section_201,Mid2_Prac,0.0,36.0,0.0,1,1,1.0,4200,36,0.0,P1,0.391989951853298,True,2
Student_FP,Section_102,Mid2_Prac,0.0,37.0,0.0,0,1,0.0,3840,37,,Normal,0.2628310235220966,False,1
Student_HK,Section_101,Mid2_Prac,0.0,40.0,0.0,1,1,1.0,4200,40,0.0,P1,0.14384928645873807,True,2
Student_FT,Section_201,Mid2_Prac,0.0,41.0,0.0,0,1,0.0,3415,41,,Normal,0.47530808773928046,False,0
Student_CA,Section_101,Mid2_Prac,0.0,42.0,0.0,1,1,1.0,4200,42,0.0,P1,0.5703297998865023,True,1
Student_HI,Section_201,Mid2_Prac,0.0,42.0,0.0,0,1,0.0,4140,42,,Normal,0.28620280437701645,False,0
Student_EU,Section_101,Mid2_Prac,0.0,43.0,0.0,0,1,0.0,3480,43,,Normal,0.5409595273091548,False,0
Student_P,Section_101,Mid2_Prac,0.0,44.0,0.0,0,1,0.0,4200,44,,Normal,0.5448777688130105,False,0
Student_GZ,Section_103,Mid2_Prac,0.0,45.0,0.0,0,1,0.0,1930,45,,Normal,0.5487636816143279,False,0
Student_BQ,Section_202,Mid2_Prac,0.0,51.0,0.0,1,1,1.0,19,51,0.0,P2,0.49976960755587796,True,1
Student_EL,Section_102,Mid2_Prac,0.0,53.0,0.0,0,1,0.0,3960,53,,Normal,0.5422902803426461,False,0
Student_FO,Section_102,Mid2_Prac,0.0,54.0,0.0,0,1,0.0,611,54,,Normal,0.5536755968766334,False,0
Student_AH,Section_101,Mid2_Prac,0.0,57.0,0.0,0,1,0.0,1109,57,,Normal,0.7250978038367012,False,0
Student_HL,Section_101,Mid2_Prac,0.0,50.0,0.0,0,1,0.0,585,50,,P2,0.5160582494375436,True,1
Student_DG,Section_101,Mid2_Prac,0.0,21.0,0.0,0,1,0.0,3598,21,,Normal,0.20806365067517285,False,0
Student_FM,Section_101,Final_Theory,0.0,0.0,1.0,0,20,0.0,645,0,100.0,Normal,0.3087975757234121,False,0
Student_R,Section_101,Final_Theory,0.0,0.0,1.0,0,20,0.0,701,0,65.0,Normal,0.1308254413902173,False,0
Student_N,Section_103,Final_Theory,0.0,0.0,1.0,0,20,0.0,446,0,95.0,Normal,0.1308254413902173,False,0
Student_CQ,Section_103,Final_Theory,0.0,0.0,1.0,0,20,0.0,1189,0,95.0,Normal,0.1882994137842953,False,1
Student_BR,Section_102,Final_Theory,0.0,0.0,1.0,0,20,0.0,637,0,75.0,Normal,0.17814729606350485,False,1
Student_CT,Section_201,Final_Theory,0.0,0.0,1.0,0,20,0.0,1188,0,55.00000000000001,Normal,0.20260915028638252,False,0
Student_E,Section_103,Final_Theory,0.0,0.0,1.0,0,20,0.0,546,0,100.0,Normal,0.1308254413902173,False,0
Student_DA,Section_202,Final_Theory,0.0,0.0,1.0,0,20,0.0,710,0,90.0,Normal,0.13734834877206809,False,0
Student_I,Section_103,Final_Theory,0.0,0.0,1.0,0,20,0.0,430,0,100.0,Normal,0.1308254413902173,False,0
Student_U,Section_201,Final_Theory,0.0,0.0,1.0,0,20,0.0,506,0,100.0,Normal,0.1308254413902173,False,0
Student_BI,Section_102,Final_Theory,0.0,0.0,1.0,0,20,0.0,464,0,100.0,Normal,0.30929886121311784,False,1
Student_AX,Section_201,Final_Theory,0.0,0.0,1.0,0,20,0.0,609,0,100.0,Normal,0.16871790143522541,False,0
Student_CH,Section_202,Final_Theory,0.0,0.0,1.0,0,20,0.0,663,0,100.0,Normal,0.1843777071828158,False,0
Student_GD,Section_102,Final_Theory,0.0,0.0,1.0,0,20,0.0,408,0,100.0,Normal,0.2613685602267383,False,0
Student_AL,Section_202,Final_Theory,0.0,0.0,1.0,0,20,0.0,573,0,100.0,Normal,0.1308254413902173,False,0
Student_DH,Section_201,Final_Theory,0.0,0.0,1.0,0,20,0.0,992,0,100.0,Normal,0.15692153956171728,False,0
Student_S,Section_201,Final_Theory,0.0,0.0,1.0,0,20,0.0,570,0,100.0,Normal,0.1308254413902173,False,0
Student_C,Section_201,Final_Theory,0.0,0.0,1.0,0,20,0.0,979,0,90.0,Normal,0.1308254413902173,False,0
Student_EN,Section_103,Final_Theory,0.0,0.0,1.0,0,20,0.0,875,0,100.0,Normal,0.15692153956171728,False,0
Student_CC,Section_103,Final_Theory,0.0,0.0,1.0,0,20,0.0,773,0,95.0,Normal,0.1308254413902173,False,0
Student_Y,Section_103,Final_Theory,0.0,0.0,1.0,0,20,0.0,308,0,100.0,Normal,0.13749229884517444,False,0
Student_AO,Section_101,Final_Theory,0.0,0.0,1.0,0,20,0.0,517,0,100.0,Normal,0.16876010507220182,False,0
Student_GC,Section_102,Final_Theory,0.0,0.0,1.0,0,20,0.0,371,0,100.0,Normal,0.25491672676734733,False,0
Student_CN,Section_101,Final_Theory,0.0,0.0,1.0,0,20,0.0,451,0,100.0,Normal,0.13749229884517444,False,0
Student_B,Section_102,Final_Theory,0.0,0.0,1.0,0,20,0.0,813,0,95.0,Normal,0.16482441716866691,False,0
Student_AM,Section_102,Final_Theory,0.0,0.0,0.2,16,20,0.8,1176,0,20.0,P3,0.10308164810844377,True,1
Student_CF,Section_101,Final_Theory,0.0,0.0,1.0,0,20,0.0,501,0,85.0,Normal,0.1308254413902173,False,0
Student_AS,Section_201,Final_Theory,0.0,0.0,1.0,0,20,0.0,1177,0,90.0,Normal,0.13135804189529443,False,0
Student_AE,Section_201,Final_Theory,0.0,0.0,1.0,0,20,0.0,1041,0,100.0,Normal,0.13734834877206809,False,0
Student_GJ,Section_201,Final_Theory,0.0,0.0,1.0,0,20,0.0,675,0,100.0,Normal,0.3136346141158956,False,1
Student_T,Section_201,Final_Theory,0.0,0.0,1.0,0,20,0.0,884,0,95.0,Normal,0.1308254413902173,False,0
Student_BL,Section_202,Final_Theory,0.0,0.0,1.0,0,20,0.0,820,0,100.0,Normal,0.13081269110287705,False,0
Student_K,Section_101,Final_Theory,0.0,0.0,1.0,0,20,0.0,363,0,55.00000000000001,Normal,0.13147606959244976,False,0
Student_AY,Section_103,Final_Theory,0.0,0.0,1.0,0,20,0.0,921,0,100.0,Normal,0.1308254413902173,False,0
Student_GI,Section_102,Final_Theory,0.0,0.0,1.0,0,20,0.0,314,0,100.0,Normal,0.30579908296470365,False,1
Student_BK,Section_201,Final_Theory,0.0,0.0,1.0,0,20,0.0,680,0,100.0,Normal,0.1308254413902173,False,0
Student_HL,Section_101,Final_Theory,0.0,0.0,1.0,0,20,0.0,758,0,100.0,Normal,0.4639459927867567,False,1
Student_EU,Section_101,Final_Theory,0.0,0.0,1.0,0,20,0.0,868,0,100.0,Normal,0.30188136996610315,False,0
Student_DL,Section_102,Final_Theory,0.0,0.0,1.0,0,20,0.0,638,0,85.0,Normal,0.17263256940590274,False,1
Student_AJ,Section_103,Final_Theory,0.0,0.0,1.0,0,20,0.0,396,0,85.0,Normal,0.13106746118295645,False,1
Student_BD,Section_103,Final_Theory,0.0,0.0,1.0,0,20,0.0,627,0,50.0,Normal,0.1308254413902173,False,0
Student_GO,Section_102,Final_Theory,0.0,0.0,0.3,14,20,0.7,1160,0,30.0,P3,0.2890784816576535,True,1
Student_M,Section_102,Final_Theory,0.0,0.0,1.0,0,20,0.0,387,0,100.0,Normal,0.16088921519306312,False,1
Student_DG,Section_101,Final_Theory,0.0,0.0,1.0,0,20,0.0,1064,0,100.0,Normal,0.203990976729448,False,0
Student_EC,Section_101,Final_Theory,0.0,0.0,1.0,0,20,0.0,975,0,100.0,Normal,0.2613685602267383,False,0
Student_AW,Section_201,Final_Theory,0.0,0.0,1.0,0,20,0.0,617,0,95.0,Normal,0.014828378944702889,False,0
Student_DZ,Section_101,Final_Theory,0.0,0.0,1.0,0,20,0.0,755,0,95.0,Normal,0.15052796741292954,False,1
Student_EP,Section_201,Final_Theory,0.0,0.0,1.0,0,20,0.0,766,0,95.0,Normal,0.16344712874490977,False,0
Student_CO,Section_103,Final_Theory,0.0,0.0,1.0,0,20,0.0,695,0,100.0,Normal,0.13734834877206809,False,0
Student_FI,Section_102,Final_Theory,0.0,0.0,1.0,0,20,0.0,963,0,95.0,Normal,0.19612253418054845,False,0
Student_BS,Section_102,Final_Theory,0.0,0.0,1.0,0,20,0.0,690,0,100.0,Normal,0.1374806265693034,False,0
Student_AG,Section_201,Final_Theory,0.0,0.0,1.0,0,20,0.0,654,0,100.0,Normal,0.1308254413902173,False,0
Student_DK,Section_102,Final_Theory,0.0,1.0,1.0,0,20,0.0,1086,1,95.0,P4,0.26281290166274984,False,2
Student_GY,Section_201,Final_Theory,0.0,1.0,1.0,0,20,0.0,429,1,100.0,Normal,0.2940969341864846,False,0
Student_EE,Section_103,Final_Theory,0.0,1.0,1.0,0,20,0.0,681,1,80.0,Normal,0.13734834877206809,False,0
Student_AR,Section_201,Final_Theory,0.0,1.0,1.0,0,20,0.0,591,1,95.0,Normal,0.1177826034047834,False,0
Student_BC,Section_103,Final_Theory,0.0,1.0,1.0,0,20,0.0,639,1,100.0,Normal,0.1177826034047834,False,0
Student_CE,Section_101,Final_Theory,0.0,1.0,1.0,0,20,0.0,316,1,95.0,Normal,0.1308610014152193,False,0
Student_CA,Section_101,Final_Theory,0.0,1.0,1.0,0,20,0.0,771,1,55.00000000000001,Normal,0.2399414990652858,False,1
Student_FS,Section_101,Final_Theory,0.0,1.0,1.0,0,20,0.0,627,1,100.0,Normal,0.14387206847108613,False,1
Student_DN,Section_201,Final_Theory,0.0,1.0,1.0,0,20,0.0,774,1,100.0,Normal,0.13734834877206809,False,0
Student_DY,Section_202,Final_Theory,0.0,1.0,1.0,0,20,0.0,860,1,95.0,Normal,0.14387206847108613,False,0
Student_BJ,Section_102,Final_Theory,0.0,1.0,1.0,0,20,0.0,453,1,100.0,Normal,0.12446251255322043,False,0
Student_DQ,Section_201,Final_Theory,0.0,1.0,1.0,0,20,0.0,741,1,95.0,Normal,0.14387206847108613,False,0
Student_EM,Section_102,Final_Theory,0.0,1.0,1.0,0,20,0.0,659,1,65.0,Normal,0.14400949766409848,False,1
Student_HB,Section_101,Final_Theory,0.0,1.0,1.0,0,20,0.0,1164,1,100.0,Normal,0.2059867267268546,False,0
Student_F,Section_202,Final_Theory,0.0,1.0,1.0,0,20,0.0,389,1,100.0,Normal,0.1177826034047834,False,0
Student_AD,Section_103,Final_Theory,0.0,1.0,1.0,0,20,0.0,605,1,100.0,Normal,0.1177826034047834,False,0
Student_AK,Section_103,Final_Theory,0.0,1.0,1.0,0,20,0.0,734,1,100.0,Normal,0.1308254413902173,False,0
Student_CK,Section_201,Final_Theory,0.0,1.0,1.0,0,20,0.0,558,1,100.0,Normal,0.14523493178178182,False,0
Student_AP,Section_101,Final_Theory,0.0,1.0,1.0,0,20,0.0,944,1,85.0,Normal,0.14228759581241196,False,1
Student_CW,Section_101,Final_Theory,0.0,1.0,1.0,0,20,0.0,1029,1,90.0,Normal,0.2587939305448214,False,0
Student_A,Section_102,Final_Theory,0.0,1.0,1.0,0,20,0.0,765,1,100.0,Normal,0.11781315851078686,False,0
Student_DE,Section_202,Final_Theory,0.0,1.0,1.0,0,20,0.0,561,1,85.0,Normal,0.12430347420624839,False,0
Student_AZ,Section_202,Final_Theory,0.0,1.0,1.0,0,20,0.0,653,1,70.0,Normal,0.1178370185264653,False,0
Student_GH,Section_202,Final_Theory,0.0,1.0,1.0,0,20,0.0,997,1,100.0,Normal,0.23923398169713753,False,0
Student_AI,Section_202,Final_Theory,0.0,1.0,1.0,0,20,0.0,370,1,100.0,Normal,0.11787827999882061,False,0
Student_EF,Section_103,Final_Theory,0.0,1.0,1.0,0,20,0.0,262,1,100.0,Normal,0.15694167817163246,False,0
Student_FW,Section_202,Final_Theory,0.0,1.0,1.0,0,20,0.0,718,1,85.0,P4,0.19616061537331833,False,2
Student_BP,Section_101,Final_Theory,0.0,1.0,1.0,0,20,0.0,642,1,100.0,Normal,0.1177826034047834,False,0
Student_FG,Section_103,Final_Theory,0.0,1.0,1.0,0,20,0.0,801,1,100.0,Normal,0.16997319962793356,False,0
Student_FP,Section_102,Final_Theory,0.0,1.0,1.0,0,20,0.0,361,1,100.0,Normal,0.44293467432234285,False,1
Student_HG,Section_201,Final_Theory,0.0,1.0,1.0,0,20,0.0,518,1,100.0,Normal,0.2843047708141451,False,1
Student_FR,Section_101,Final_Theory,0.0,1.0,1.0,0,20,0.0,355,1,100.0,P4,0.1961243080914877,False,2
Student_DM,Section_101,Final_Theory,0.0,1.0,1.0,0,20,0.0,778,1,100.0,Normal,0.1505279674129295,False,1
